nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
14,42274.99999999999,1926771.865201352,12425611.75610464,13.59750752153471,559714.9999999997,25716372.27517241,3.541086511359183,1.382706856204237
14,300565.0000000001,1926771.865201352,12425611.75610464,16.71292131719392,14230384.99999999,25716372.27517241,.1575108873286457,.2039443507731048
14,2908869.000000002,1926771.865201352,12425611.75610464,17.76599077361304,299776259.0000004,25716372.27517241,.3347054522166402,.1336011451629105
14,634193.9999999995,1926771.865201352,12425611.75610464,18.89614680814831,130954364.9999999,25716372.27517241,.0448954732911161,.1004675946185224
14,7829718.999999998,1926771.865201352,12425611.75610464,19.21900249538348,91714574.99999988,25716372.27517241,1.072999065600494,1.153947469928128
14,7727926,1926771.865201352,12425611.75610464,19.68364005547024,178507047.9999999,25716372.27517241,.3116881262326974,.2308667058741786
14,6940862.000000005,1926771.865201352,12425611.75610464,19.27905909829796,101181415.9999999,25716372.27517241,.4924142765543052,.4378968289904669
14,7192786.999999996,1926771.865201352,12425611.75610464,19.3909076375615,127320423.9999999,25716372.27517241,.3545430230548371,.2552985077779422
14,7138943.000000006,1926771.865201352,12425611.75610464,19.29977427463131,102288709.9999999,25716372.27517241,.4060367828749911,.1456465140130502
14,1155232,1926771.865201352,12425611.75610464,17.89084532351692,33768575.00000002,25716372.27517241,1.374109536095558,1.329267300890858
14,55560.00000000004,1926771.865201352,12425611.75610464,13.88682792571525,453123.0000000003,25716372.27517241,29.05315573201254,3.415945639574038
14,29730.00000000003,1926771.865201352,12425611.75610464,15.45501762782345,3026406.000000002,25716372.27517241,1.133397436122754,.6393076210035545
14,249068.0000000001,1926771.865201352,12425611.75610464,16.3627846237458,7822962.000000005,25716372.27517241,.9481572150256365,.4204504015341634
14,53367.99999999996,1926771.865201352,12425611.75610464,15.53102880692299,3265409.999999998,25716372.27517241,.9102697711204155,.5925150042570109
14,141274.0000000001,1926771.865201352,12425611.75610464,15.59670440708755,4384054,25716372.27517241,1.933991758395499,.5737259956346683
14,2099195,1926771.865201352,12425611.75610464,17.8052914721304,29203316.99999999,25716372.27517241,3.39370082377231,.4571450050811388
14,55209168.99999991,1926771.865201352,12425611.75610464,20.47188129906503,498928677.9999996,25716372.27517241,1.314929634638078,.231511694898079
14,74554238.00000003,1926771.865201352,12425611.75610464,20.88206256544109,789864209.9999998,25716372.27517241,1.164637088300368,.1486871120506761
14,14363769.99999998,1926771.865201352,12425611.75610464,19.65591607699409,165600759,25716372.27517241,1.270907788866281,.5316014349446022
14,2692336.000000002,1926771.865201352,12425611.75610464,18.30408349871855,12219707.99999999,25716372.27517241,3.710686549498657,2.881692463103549
14,790929.0000000006,1926771.865201352,12425611.75610464,17.70786895617103,7183398.999999993,25716372.27517241,4.734071415158111,2.908913696225084
14,1990127.000000001,1926771.865201352,12425611.75610464,18.103571165306,19271537.99999999,25716372.27517241,2.948541885085997,.9336920128779157
14,1251765,1926771.865201352,12425611.75610464,17.91631900089128,5705903.000000005,25716372.27517241,4.932393009972727,3.051793866888019
14,460642.0000000003,1926771.865201352,12425611.75610464,17.65436949024123,23031085.00000004,25716372.27517241,1.290277247915868,1.22652252521941
14,5041276.000000003,1926771.865201352,12425611.75610464,18.02298781902738,25248047.00000004,25716372.27517241,1.750356993375248,.6590338655674074
14,570308.9999999999,1926771.865201352,12425611.75610464,16.04073781911117,6652393.999999996,25716372.27517241,.4523532894977071,.4071806612884384
14,480447.9999999999,1926771.865201352,12425611.75610464,16.13512296003094,7531827.999999998,25716372.27517241,.6630090985730126,.3082605317143544
14,5441850.999999996,1926771.865201352,12425611.75610464,18.4071425852353,64514275.99999994,25716372.27517241,1.424044604385282,.1079651876149581
14,8215974.000000007,1926771.865201352,12425611.75610464,18.37572715321411,62874557.9999999,25716372.27517241,1.380074582226335,.1446305320228123
14,10185052,1926771.865201352,12425611.75610464,18.50658341155082,92781280,25716372.27517241,.9562509122743337,.0813282295544796
14,11033404.99999999,1926771.865201352,12425611.75610464,19.01923572739672,133101144,25716372.27517241,.6238004862873648,.0697744657720165
14,10766196,1926771.865201352,12425611.75610464,18.9458083234336,122101595,25716372.27517241,.6022702421924333,.0808138709593393
14,751828.0000000005,1926771.865201352,12425611.75610464,17.80591705532851,35120968.00000002,25716372.27517241,.3904594643357395,.4737716230497291
14,7591793.000000007,1926771.865201352,12425611.75610464,20.81604343793314,795928968.0000001,25716372.27517241,.3604892697383212,.1845034687591144
14,1118168.999999999,1926771.865201352,12425611.75610464,17.32549609421247,4143049.000000003,25716372.27517241,2.140253282432174,.373600103701575
14,632471.9999999994,1926771.865201352,12425611.75610464,16.84980332677567,12394274.00000001,25716372.27517241,.7418953258591647,.5151455088186621
14,4056013,1926771.865201352,12425611.75610464,18.85073358110203,71180099.00000009,25716372.27517241,.1070954283847276,.2935636228399953
14,1081502,1926771.865201352,12425611.75610464,16.87292839621807,9091686.999999987,25716372.27517241,7.942670398165967,.7448359661059721
14,2789307.000000002,1926771.865201352,12425611.75610464,17.9865096483028,16876224.00000002,25716372.27517241,6.271496204625756,.4815163963344943
14,4492466.999999998,1926771.865201352,12425611.75610464,19.06486827873168,111275089.9999999,25716372.27517241,1.614287224144982,.4503382965524265
14,6737843.999999997,1926771.865201352,12425611.75610464,19.37576750265949,152871914,25716372.27517241,1.061942481675195,.2847684595035874
14,10905133.99999999,1926771.865201352,12425611.75610464,19.77669932921654,246022984.9999998,25716372.27517241,.844711003214733,.1926759334752675
14,12717746,1926771.865201352,12425611.75610464,20.09067591028667,295483897.9999996,25716372.27517241,.9709533000235725,.156495247125839
14,16125626.00000001,1926771.865201352,12425611.75610464,20.26629260927216,342553565.9999998,25716372.27517241,.8539380099849169,.2660293081999232
14,18453928.99999999,1926771.865201352,12425611.75610464,20.38499912281308,354776991.0000004,25716372.27517241,.7255210478075281,.2879489819526841
14,27056517,1926771.865201352,12425611.75610464,20.51353336869309,367599825,25716372.27517241,1.132604745256299,.345801716302077
14,22010062.00000001,1926771.865201352,12425611.75610464,20.02763415857622,264392164.9999997,25716372.27517241,.5547867221777062,.7544789979205565
14,21641903.00000001,1926771.865201352,12425611.75610464,20.09542771870592,247393419.9999999,25716372.27517241,.5912214356469165,1.037032699166968
14,25465329.00000002,1926771.865201352,12425611.75610464,20.12079154601641,315441213.9999999,25716372.27517241,.1814173427431948,.8955121676884911
14,30175586,1926771.865201352,12425611.75610464,20.29334126775345,324071599.0000003,25716372.27517241,.3227851446897836,.7653923621073724
14,7413682.999999999,1926771.865201352,12425611.75610464,20.50028161418873,434859264.0000005,25716372.27517241,.366122897030508,.714997002575474
14,75206640.99999991,1926771.865201352,12425611.75610464,21.17493099714295,721089890.000001,25716372.27517241,1.054461508169245,.6069323199296409
14,35506917.99999995,1926771.865201352,12425611.75610464,20.6179096135016,415468693.9999993,25716372.27517241,1.246027090253899,.6412578672919392
14,29847749.99999999,1926771.865201352,12425611.75610464,20.66476794852845,465825176.0000002,25716372.27517241,.8192615134782968,.597273161559042
14,4014458.999999997,1926771.865201352,12425611.75610464,19.08274528562122,117930945,25716372.27517241,.4341529371199517,1.204218658908694
14,2679068,1926771.865201352,12425611.75610464,18.16885276239698,49206264.99999998,25716372.27517241,.1623946648644874,.2752420030326667
14,1778548.999999999,1926771.865201352,12425611.75610464,17.81622093345403,24836171.99999999,25716372.27517241,1.492619263918335,.4440452898413672
14,2870717.999999999,1926771.865201352,12425611.75610464,18.56751097743241,68853730.9999999,25716372.27517241,.5226067459728166,.2079415668611563
14,1179680.000000001,1926771.865201352,12425611.75610464,15.92182988398233,101583,25716372.27517241,386.179110440959,47.61634377924663
14,2990886.999999998,1926771.865201352,12425611.75610464,19.0357302602648,73183412.99999997,25716372.27517241,.2853819638186772,.3410469120735927
14,2520184.000000001,1926771.865201352,12425611.75610464,18.92781321240794,69984875.99999999,25716372.27517241,.3100804182213868,.3566338678467676
14,2093057.999999998,1926771.865201352,12425611.75610464,17.63858712993351,17177112.00000001,25716372.27517241,1.120261737798449,1.712105456654962
14,2066592,1926771.865201352,12425611.75610464,18.19072241217987,41165364.00000004,25716372.27517241,.4027467768560267,.7426124019407178
14,1579762,1926771.865201352,12425611.75610464,19.09506954100376,101934238.9999998,25716372.27517241,.2812105886423051,.2410575325396433
14,4751458.000000003,1926771.865201352,12425611.75610464,19.38110072622198,159165569.0000002,25716372.27517241,.2593091091225506,.1701829236743555
14,4031004.999999999,1926771.865201352,12425611.75610464,19.64051959917961,137597811.0000001,25716372.27517241,.2651853139272209,.1996704930481964
14,3554242.000000003,1926771.865201352,12425611.75610464,19.22327459794495,119487427.9999999,25716372.27517241,.3532713469365921,.2315532576927481
14,7185154.999999994,1926771.865201352,12425611.75610464,21.14602443100837,601545073,25716372.27517241,.6354187231380776,.4496515224938326
14,9773891.000000017,1926771.865201352,12425611.75610464,20.70182789867782,396718296.0000003,25716372.27517241,.7482322117610718,.2170275421133194
14,5119628.000000001,1926771.865201352,12425611.75610464,20.01961154956232,200473644.9999997,25716372.27517241,1.017612616805322,.1862675031771989
14,11727627.99999998,1926771.865201352,12425611.75610464,20.27141410230663,209621027.0000003,25716372.27517241,2.09783694780211,.4218115103325265
14,17447260.99999998,1926771.865201352,12425611.75610464,20.61258214495848,274048041.9999996,25716372.27517241,1.709271757555345,.3643007530578372
14,15973038.99999999,1926771.865201352,12425611.75610464,20.91229374994589,176391682.0000001,25716372.27517241,2.33717258583541,.759040700499251
14,15996474.99999998,1926771.865201352,12425611.75610464,20.6587542551793,184771604.9999998,25716372.27517241,1.687371401130839,.809433796226068
14,9285926.999999993,1926771.865201352,12425611.75610464,19.82810560036138,147137667.0000001,25716372.27517241,.1694380727000669,1.860671240880827
14,11292692.00000001,1926771.865201352,12425611.75610464,19.95983556220578,162769114.0000001,25716372.27517241,.1714607710218629,.7773969272286374
14,8345723.999999998,1926771.865201352,12425611.75610464,19.82141669402055,177457124,25716372.27517241,.2450471838848326,.8417069873617939
14,8422493.000000002,1926771.865201352,12425611.75610464,19.62046777313169,136566319.9999999,25716372.27517241,.3356368573250588,1.232573188941659
14,8531177.000000006,1926771.865201352,12425611.75610464,19.42134406126612,103946301.9999999,25716372.27517241,.4086519258200154,.7910737204692733
14,7123159.000000003,1926771.865201352,12425611.75610464,19.79793773579281,157572798.0000003,25716372.27517241,.2118915478965865,.6667386842287516
14,7544113.000000002,1926771.865201352,12425611.75610464,19.91047749373085,183537308,25716372.27517241,.24526088763444,.5776879010276674
14,5902270.000000001,1926771.865201352,12425611.75610464,19.43730627650871,99206671.99999996,25716372.27517241,.5762441932338135,1.11360788702705
14,114685275,1926771.865201352,12425611.75610464,21.18087543274097,887072724.9999989,25716372.27517241,2.191787100543325,.4131024963681957
14,8957198.000000002,1926771.865201352,12425611.75610464,19.14632232628345,122508142,25716372.27517241,1.746562125383506,.3616659308992318
14,14647656.99999998,1926771.865201352,12425611.75610464,19.46866369320463,166579072.9999998,25716372.27517241,1.130634771594324,.4669202216418006
14,26898305,1926771.865201352,12425611.75610464,19.92934953966174,325766044.9999997,25716372.27517241,.6954565670097416,.3094346750737977
14,27651964.99999995,1926771.865201352,12425611.75610464,19.92084339253568,276010800.0000005,25716372.27517241,.7532953716359293,.3680190487208155
14,33158287.00000004,1926771.865201352,12425611.75610464,19.79111116047174,218073523.9999999,25716372.27517241,.915882780541653,.6059751750949623
14,34723662.00000004,1926771.865201352,12425611.75610464,19.76317657568907,200623157.9999996,25716372.27517241,1.006906853569989,.5034154169114233
14,29557992.99999995,1926771.865201352,12425611.75610464,20.01751703645047,252437303.0000002,25716372.27517241,.7442925016445539,.5779029150530759
14,31818625,1926771.865201352,12425611.75610464,20.14421897604995,293761045.9999996,25716372.27517241,.8067750834210609,.5301988059168894
14,6778698.999999998,1926771.865201352,12425611.75610464,19.97440529207699,200952325.9999998,25716372.27517241,.4440185548890351,.2204852369768803
14,6778698.999999998,1926771.865201352,12425611.75610464,19.97440529207699,200952325.9999998,25716372.27517241,.4440185548890351,.2204852369768803
14,2404724.000000001,1926771.865201352,12425611.75610464,18.62778703104495,58712550.99999998,25716372.27517241,2.37953499843432,3.407427775251352
14,2818196,1926771.865201352,12425611.75610464,19.14121798839046,110232176,25716372.27517241,1.202175147258044,.6862864870234403
14,1925549.000000001,1926771.865201352,12425611.75610464,18.13548078849793,38050263.00000004,25716372.27517241,.874485203961321,.4220437763182432
14,491100.0000000003,1926771.865201352,12425611.75610464,18.07567257772079,54645807.99999997,25716372.27517241,.1628047176835242,.0247843914035569
14,1433753.999999999,1926771.865201352,12425611.75610464,18.85976572384593,147086900.9999998,25716372.27517241,.1355436845418374,.0118387427174484
14,782577.9999999997,1926771.865201352,12425611.75610464,18.28439974605411,70378936.99999991,25716372.27517241,.2032431573882389,.2061843183335044
14,5534916,1926771.865201352,12425611.75610464,19.30623533102914,89034350.00000003,25716372.27517241,.2126675812490864,.3281379236527065
14,14360867.99999999,1926771.865201352,12425611.75610464,19.75064422490831,171960084.9999997,25716372.27517241,.9964220569222961,.1338925402287721
14,17601463.00000002,1926771.865201352,12425611.75610464,19.88005215958438,181446305.9999997,25716372.27517241,.984891171095256,.0991680762377894
14,23660800.99999999,1926771.865201352,12425611.75610464,20.47509887277095,353890037.0000002,25716372.27517241,.2590019809636325,.0956768312493931
14,24182235.99999998,1926771.865201352,12425611.75610464,20.4264305533771,356440759.0000001,25716372.27517241,.6075313589831998,.085221537177792
14,12716614.99999999,1926771.865201352,12425611.75610464,18.21122645319189,40062266.00000003,25716372.27517241,.5280132315293309,1.332940128583949
14,5112009.999999997,1926771.865201352,12425611.75610464,17.68910200117761,5322220.000000003,25716372.27517241,9.272783513456982,6.252773471385098
