nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
27,567717.0000000003,1776984.175016287,6775645.800016361,14.7617747633735,446448.0000000002,59857659.02351042,76.34698765273343,9.607320105913809
27,490983.9999999999,1776984.175016287,6775645.800016361,16.27151983838244,8441139,59857659.02351042,.4228780197206563,.8892218788991352
27,48322999.99999999,1776984.175016287,6775645.800016361,21.31745292371253,1398878000.000002,59857659.02351042,9.230435494755271,.1586732279826253
27,44210231.99999993,1776984.175016287,6775645.800016361,20.67535415529819,1643795375.000001,59857659.02351042,7.756503045999684,.1891748487136138
27,12699406,1776984.175016287,6775645.800016361,17.85317656178562,31934216.00000003,59857659.02351042,1.115500387352167,1.141657437166535
27,274316.9999999999,1776984.175016287,6775645.800016361,15.088628382202,2118970.999999999,59857659.02351042,.329611176252162,11.13296437589168
27,622776.9999999995,1776984.175016287,6775645.800016361,17.51830189156591,31193100.00000001,59857659.02351042,.5740719555596108,.2750075399139558
27,607820.0000000005,1776984.175016287,6775645.800016361,17.35649411359206,24242294.99999999,59857659.02351042,.4515972148848467,.5307874745330438
27,65789922.00000001,1776984.175016287,6775645.800016361,20.59728561660891,155264347.9999999,59857659.02351042,25.39388249092423,3.114712383677579
27,78643316.99999987,1776984.175016287,6775645.800016361,21.00996768363385,960902228.0000017,59857659.02351042,2.427189811646862,.4575281375881176
27,117485500,1776984.175016287,6775645.800016361,21.49928660292331,1513559509.999997,59857659.02351042,2.241855014247773,.3903599460224403
27,179724566.9999999,1776984.175016287,6775645.800016361,21.91029287863342,2483941530,59857659.02351042,2.051944251373875,.2499483917207445
27,144020,1776984.175016287,6775645.800016361,16.35441158426417,9725434.999999987,59857659.02351042,.4037061666612798,1.543590694221653
27,1219084,1776984.175016287,6775645.800016361,19.90806224334563,47136765.00000007,59857659.02351042,2.177283943293456,.9326898160726831
27,2059542,1776984.175016287,6775645.800016361,19.25097104075378,207867094.9999999,59857659.02351042,.1875362881215054,.7325136960994135
