nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
28,8805494,1353300.564033486,6044085.525676464,20.50819454088611,606492307.999999,32387501.96475052,1.09777915642965,.2837650667123818
28,8626917.000000004,1353300.564033486,6044085.525676464,20.44415095971861,579248362.0000005,32387501.96475052,1.189342500886663,.3031503173370089
28,10547030,1353300.564033486,6044085.525676464,20.71109378619031,759520245.000001,32387501.96475052,.8985258527119104,.2219866248898861
28,13887147.00000001,1353300.564033486,6044085.525676464,20.94924860267412,963815391.0000002,32387501.96475052,.7580223308319962,.1480762577869263
28,15238018.99999998,1353300.564033486,6044085.525676464,20.95161344284843,951684956.9999987,32387501.96475052,.8398353798448528,.1558446063827463
28,7605687.999999996,1353300.564033486,6044085.525676464,20.72816618460643,642583414.0000002,32387501.96475052,.9362839656379583,.2395202792323676
28,10788359.99999999,1353300.564033486,6044085.525676464,20.68304858557382,680786121.9999988,32387501.96475052,1.072498394339374,.2610190127634373
28,13352218.99999999,1353300.564033486,6044085.525676464,20.6876392054171,778323397.9999992,32387501.96475052,.8187600277328299,.2247134369893729
28,27722,1353300.564033486,6044085.525676464,15.30563326156391,594290.9999999998,32387501.96475052,7.700110676849688,11.77199222965365
28,1649628,1353300.564033486,6044085.525676464,18.06982828781379,17464972.00000003,32387501.96475052,8.398123658225433,.8412024348920499
28,1055556,1353300.564033486,6044085.525676464,15.71395481561379,4468357.999999997,32387501.96475052,.3522490209412046,2.81821202810419
28,374897.9999999997,1353300.564033486,6044085.525676464,16.09442192662497,2988677.999999999,32387501.96475052,9.733205818743166,3.511245959327049
28,145694.0000000001,1353300.564033486,6044085.525676464,14.20422752906747,604335.0000000002,32387501.96475052,2.172063013227399,4.6305370591828
28,145694.0000000001,1353300.564033486,6044085.525676464,14.20422752906747,604335.0000000002,32387501.96475052,2.172063013227399,4.6305370591828
28,156766.9999999999,1353300.564033486,6044085.525676464,16.11629493063421,8140615.000000005,32387501.96475052,.1406883794453009,.5156359096323626
