nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
13,1359158,7022400.122312047,8546507.475790115,16.98248233355107,18532939.00000002,46466071.84152398,.0770866406513565,.4315860576232479
13,2027042.999999999,7022400.122312047,8546507.475790115,17.58329876167963,35693853.00000003,46466071.84152398,.7637338877962259,.1977245562796816
13,2656529.000000001,7022400.122312047,8546507.475790115,17.78400135992224,44208416.99999996,46466071.84152398,.593723415572207,.1702855513410415
13,1918717.000000001,7022400.122312047,8546507.475790115,17.62130453735529,19664226.00000002,46466071.84152398,2.579324927589775,.9092211320218856
13,2063139.999999999,7022400.122312047,8546507.475790115,17.74623368118751,26426014.00000004,46466071.84152398,2.459338626878156,.6765730852959582
13,2750760.000000001,7022400.122312047,8546507.475790115,18.03175345415259,25147954,46466071.84152398,2.39736878809897,.6922482205761842
13,5838237.000000002,7022400.122312047,8546507.475790115,17.76102172296669,30932009,46466071.84152398,.3432423449263886,.6388574207948836
13,11008714,7022400.122312047,8546507.475790115,17.84691178827989,30589784.00000001,46466071.84152398,.4073294063024034,.6767668030146627
13,954482.0000000003,7022400.122312047,8546507.475790115,16.31844587689378,5703283.999999995,46466071.84152398,3.378785605447992,.9899631505409436
13,1047359,7022400.122312047,8546507.475790115,16.40263499019335,6651926.999999997,46466071.84152398,2.300581481347699,.848782765816545
13,864621.0000000001,7022400.122312047,8546507.475790115,16.53257798144199,8222572.000000007,46466071.84152398,1.752256547999815,.7438724055553694
13,3682660.999999999,7022400.122312047,8546507.475790115,19.18231426306645,99972190.99999996,46466071.84152398,1.274721364165773,1.27071259680674
13,6597639.000000003,7022400.122312047,8546507.475790115,19.16396752064589,111764095.0000002,46466071.84152398,1.113093810387393,.9556224253227532
13,6261264,7022400.122312047,8546507.475790115,18.94838753169329,103460253.9999999,46466071.84152398,1.131302820334757,1.023226452692239
13,4943865.999999996,7022400.122312047,8546507.475790115,19.11285131278228,116880183.0000002,46466071.84152398,1.022844616425012,.5394195678202534
13,1809425.000000002,7022400.122312047,8546507.475790115,18.74057860998774,88306781.00000006,46466071.84152398,1.318565078916973,.8738010764234123
13,2375960.999999998,7022400.122312047,8546507.475790115,19.55649648169481,227199575.9999998,46466071.84152398,.5312231291953214,.3313410524480765
13,4693498.000000003,7022400.122312047,8546507.475790115,19.52345916555772,184910334.9999998,46466071.84152398,.6301668906824399,.3511403051987452
13,5768392.999999997,7022400.122312047,8546507.475790115,19.37475753343042,166027389.0000001,46466071.84152398,.6615678242871914,.45625634722244
13,3470209,7022400.122312047,8546507.475790115,18.516644382933,86184258.99999999,46466071.84152398,.3551532208386181,.3384749391207705
13,2321503.000000001,7022400.122312047,8546507.475790115,16.81591982730253,14466518.99999998,46466071.84152398,.6747069864047198,.3577597057486516
13,4000044.000000003,7022400.122312047,8546507.475790115,17.57001116570768,34282235.00000004,46466071.84152398,.44136266284998,.2333149539165733
13,2661000.000000002,7022400.122312047,8546507.475790115,18.66655256809694,67458669.99999999,46466071.84152398,.5546156746014589,.2510888962265229
13,1335905.000000001,7022400.122312047,8546507.475790115,16.20476735359848,5321454.000000003,46466071.84152398,17.70494766994268,1.856742864801999
13,483615.0000000002,7022400.122312047,8546507.475790115,16.47722658647916,6346404.000000002,46466071.84152398,12.01037340634665,1.482740198772341
13,7378949.999999999,7022400.122312047,8546507.475790115,19.54681336052601,176473788.0000002,46466071.84152398,.6453833759554871,.5838841527928377
13,6866203.999999997,7022400.122312047,8546507.475790115,19.48339513094282,195209514.0000001,46466071.84152398,.6954181405269758,.7134335228202746
13,10584984.00000001,7022400.122312047,8546507.475790115,19.93586466322061,288202308.9999996,46466071.84152398,.5632596234791337,.5828187853374392
13,11162243,7022400.122312047,8546507.475790115,19.42653319392982,163895267.9999998,46466071.84152398,1.1569100214171,.803811837925024
13,11737586.99999999,7022400.122312047,8546507.475790115,19.76429551910934,243256808.0000001,46466071.84152398,.6474673787922316,.5086903817265906
13,15045472.00000001,7022400.122312047,8546507.475790115,19.62404405257352,225293548.0000001,46466071.84152398,.697717177386761,.4865975834622552
13,12853925.00000002,7022400.122312047,8546507.475790115,19.9159123944417,225229238.0000001,46466071.84152398,.4346622222831208,.6789243336928825
13,12129333.00000002,7022400.122312047,8546507.475790115,19.68507023318324,199582387.9999998,46466071.84152398,.7068949580370074,.5115643839459327
13,1307299,7022400.122312047,8546507.475790115,18.88912962770745,129551476.0000002,46466071.84152398,.1030833790170489,.0907946846592621
13,16602354.99999997,7022400.122312047,8546507.475790115,19.97869058239024,325992635.0000004,46466071.84152398,.7759868636149536,.4993799386976262
13,4723801.000000002,7022400.122312047,8546507.475790115,17.76953870411909,30020392,46466071.84152398,2.8736719478142,3.024849221473807
13,3055636.000000002,7022400.122312047,8546507.475790115,17.44471527023292,12557944.00000002,46466071.84152398,3.666328193725469,4.608391327431055
13,1623445.000000001,7022400.122312047,8546507.475790115,17.30040718478042,18180581,46466071.84152398,3.153940793506432,2.329150398330126
13,5031033,7022400.122312047,8546507.475790115,19.38516636571251,197449806,46466071.84152398,.3931269341563681,.2930968705026984
13,3146421.999999999,7022400.122312047,8546507.475790115,18.78139340731964,79636265.00000009,46466071.84152398,.964487536887251,.7916928022755982
13,3967681.999999996,7022400.122312047,8546507.475790115,18.94855130195429,94338038.99999994,46466071.84152398,1.116109187182682,.4987419935901778
13,2779483.999999998,7022400.122312047,8546507.475790115,19.27847134817337,151129641.0000002,46466071.84152398,.7808844831838389,.326890598015516
13,5401981.000000003,7022400.122312047,8546507.475790115,19.51347865182203,203564398.0000003,46466071.84152398,.5867890492751922,.1710380260857962
13,5367132.000000005,7022400.122312047,8546507.475790115,18.3014072456081,69927647.00000007,46466071.84152398,.8439502795739081,.2220382553690359
13,88176.99999999997,7022400.122312047,8546507.475790115,15.48997431027688,4522797.999999998,46466071.84152398,.3879695572065556,.624175675883574
13,158388.9999999999,7022400.122312047,8546507.475790115,15.35337942628356,3917859.000000002,46466071.84152398,.4131021730506317,.3602759183695577
13,150742.0000000001,7022400.122312047,8546507.475790115,15.63962136679883,5085555.000000002,46466071.84152398,.2761198089188978,.3700704575390329
13,1627278.000000001,7022400.122312047,8546507.475790115,17.60575509662069,38547504.99999996,46466071.84152398,.3347715188094187,1.159551689795113
13,620006.9999999999,7022400.122312047,8546507.475790115,16.23061901207883,6190034.999999999,46466071.84152398,1.105930395212917,2.128274825559051
13,1283974.999999999,7022400.122312047,8546507.475790115,16.45792140111924,6753185.999999998,46466071.84152398,.7877288776813403,1.881125774324436
13,5857304.000000002,7022400.122312047,8546507.475790115,16.43423886033063,21886.00000000002,46466071.84152398,1113.725180768461,365.4645928530632
13,1813240.000000001,7022400.122312047,8546507.475790115,17.53417640977717,13154950.99999999,46466071.84152398,.6672257327433565,4.828445291589056
13,1229861,7022400.122312047,8546507.475790115,17.42811833927312,9210137.000000006,46466071.84152398,.8698635502891567,7.100868845134939
13,956386.0000000001,7022400.122312047,8546507.475790115,17.51573958630589,10701835,46466071.84152398,.9669538023729967,6.023169676030296
13,1365000,7022400.122312047,8546507.475790115,17.39729593912229,12561110.00000001,46466071.84152398,.8626494782410096,4.869429862084024
13,3945534.000000001,7022400.122312047,8546507.475790115,17.87291132488712,19263926.00000002,46466071.84152398,.4814560246483596,2.979736155731828
13,3310469.000000001,7022400.122312047,8546507.475790115,17.98370425646403,103023.0000000001,46466071.84152398,79.3953412448992,566.3048410198439
13,2714882,7022400.122312047,8546507.475790115,18.81516581817845,24503609.99999997,46466071.84152398,.2583807428425636,2.457778151957096
13,3184455,7022400.122312047,8546507.475790115,18.24327860694623,25286068.99999997,46466071.84152398,.2200934461418384,2.437545652167003
13,185714.0000000001,7022400.122312047,8546507.475790115,15.94269266555891,166064.0000000001,46466071.84152398,8.819701062273094,31.16592145586802
13,2193541,7022400.122312047,8546507.475790115,17.92040405072089,36776094.99999999,46466071.84152398,.3419270602287344,1.356135341198755
13,247478.0000000001,7022400.122312047,8546507.475790115,15.65844084741356,4336315.000000002,46466071.84152398,.0588101991912621,.8680244242818689
13,381302.9999999999,7022400.122312047,8546507.475790115,17.92888123692592,13787002,46466071.84152398,1.689997526267056,.7166584689602616
13,516513.0000000002,7022400.122312047,8546507.475790115,17.65351989448432,30517122.00000001,46466071.84152398,.4384008255034714,.7708843193379753
13,458598.0000000003,7022400.122312047,8546507.475790115,17.50093141301375,25986915,46466071.84152398,.5645136062342482,1.032007636769555
13,568228,7022400.122312047,8546507.475790115,17.64674428710588,29252236.99999995,46466071.84152398,1.009237318868738,1.029398833704196
13,224765.0000000001,7022400.122312047,8546507.475790115,14.71202951006646,973561.9999999997,46466071.84152398,5.245585304481809,8.215766514286866
13,214730,7022400.122312047,8546507.475790115,14.56600263497521,705518.9999999999,46466071.84152398,6.993627780451274,12.00401618610502
13,207547340.0000003,7022400.122312047,8546507.475790115,21.42566198166732,1998451963.999997,46466071.84152398,1.75791940480954,.1958810366800006
13,218382881.9999999,7022400.122312047,8546507.475790115,21.35399360307531,1501082871.999998,46466071.84152398,1.564499798797049,.1924537965705352
13,242001833.0000001,7022400.122312047,8546507.475790115,22.05479793269772,2816100509.000004,46466071.84152398,.975359755167614,.1032531013789507
13,298122555.0000002,7022400.122312047,8546507.475790115,22.55781374629261,5761680700,46466071.84152398,.4773427222454814,.0471182777059774
13,400332623.9999996,7022400.122312047,8546507.475790115,22.19896843493678,3426112890,46466071.84152398,.8124382701453265,.0660550748224798
13,414068066.9999993,7022400.122312047,8546507.475790115,22.19583669653634,3835276281,46466071.84152398,.701535626413575,.0682088799774001
