nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
30,312809.9999999997,3437569.171663438,9623874.409422409,17.10677621411284,19331005.99999998,66445314.00922742,.2370279458622223,1.056788587566211
30,302607.0000000003,3437569.171663438,9623874.409422409,17.11306653803748,19513861.00000001,66445314.00922742,.2327800160189171,.8375087442500042
30,1256460,3437569.171663438,9623874.409422409,18.78779672802974,73053097,66445314.00922742,1.084431690417624,.3691287477600791
30,1262215,3437569.171663438,9623874.409422409,18.71142835533458,40555047.99999993,66445314.00922742,2.496656413916372,2.17611276890925
30,1984809.999999999,3437569.171663438,9623874.409422409,18.59461184914867,41250892.99999994,66445314.00922742,2.654363979970497,1.564934980322431
30,2054821,3437569.171663438,9623874.409422409,18.70039715459183,49514327.00000004,66445314.00922742,2.079679571032564,1.287260028075482
30,1968944,3437569.171663438,9623874.409422409,19.09556841978983,58298543.99999993,66445314.00922742,1.784445415934352,1.079283601029209
30,1255483.000000001,3437569.171663438,9623874.409422409,18.96296773757057,88901881.00000009,66445314.00922742,1.112445835853483,.7077540069492978
30,2500720.999999998,3437569.171663438,9623874.409422409,18.90337119160009,138154416,66445314.00922742,.3591923291959934,.3608009108142906
30,27472803.00000002,3437569.171663438,9623874.409422409,20.69323657310516,656128401.0000011,66445314.00922742,.6615373939467362,.5255646852807389
30,18353428.00000003,3437569.171663438,9623874.409422409,20.23953113776397,464303070,66445314.00922742,1.122665266678022,.7251005296271902
30,26420337.00000004,3437569.171663438,9623874.409422409,20.46042565374756,578708468.9999999,66445314.00922742,1.255207801679982,.5704585433946686
30,33638100.00000006,3437569.171663438,9623874.409422409,20.7518579225534,725007900.0000004,66445314.00922742,1.161747528283525,.6616036979091505
30,30369476.99999999,3437569.171663438,9623874.409422409,20.61327111548047,663960763.0000007,66445314.00922742,.5536935027390062,.5882853628742835
30,2729098,3437569.171663438,9623874.409422409,18.1620189598375,65653187.0000001,66445314.00922742,.2922135682345278,.7094496917796311
30,4892568.000000001,3437569.171663438,9623874.409422409,18.19386721650651,60553565.00000007,66445314.00922742,.4650809620564152,.4993034524048482
30,358369.0000000003,3437569.171663438,9623874.409422409,16.33967005179961,8867881.000000006,66445314.00922742,1.240577449354334,1.382209787905854
30,2709387,3437569.171663438,9623874.409422409,21.13897038724635,1237204597,66445314.00922742,.0829365174811456,.052838566106877
30,3753872.000000001,3437569.171663438,9623874.409422409,21.60362229407974,1915657278.000002,66445314.00922742,.090688460126675,.0452158409905143
30,4324410.999999996,3437569.171663438,9623874.409422409,19.60794585281591,665191.9999999997,66445314.00922742,232.5006432496217,149.8702303269324
30,5246949,3437569.171663438,9623874.409422409,21.32515805304052,1590575655,66445314.00922742,.0786518725293598,.0631907255695497
30,5041404.000000002,3437569.171663438,9623874.409422409,17.93100564584881,3016966,66445314.00922742,27.68214437789477,10.56323040500932
30,3511430,3437569.171663438,9623874.409422409,18.12892435607164,3599442,66445314.00922742,20.95193991541527,8.626824802566723
