nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
16,3052689.999999998,579476.7644956857,1083112.132315405,16.41683857601952,4259583.000000003,6562526.944512228,1.892365760595443,1.495113508340067
16,66440.00000000003,579476.7644956857,1083112.132315405,14.64540775830662,1296900.000000001,6562526.944512228,.6903246211172979,3.618338514300899
16,32576.99999999997,579476.7644956857,1083112.132315405,13.68992919423482,525831,6562526.944512228,1.15024054966423,5.09954525769343
16,247023,579476.7644956857,1083112.132315405,15.46640149777551,4069062.999999997,6562526.944512228,.074329032116816,.4118729211120281
16,87998.00000000007,579476.7644956857,1083112.132315405,15.05388478900754,2543357.999999999,6562526.944512228,.0992365325673135,.6589465045812944
16,28988.99999999998,579476.7644956857,1083112.132315405,15.65702179236735,5201013.999999996,6562526.944512228,.0811755540635416,.3866792584674155
16,8036697,579476.7644956857,1083112.132315405,17.35008668310066,20001229.99999997,6562526.944512228,.5027763466355141,.2011000560264193
16,26355,579476.7644956857,1083112.132315405,14.21978295507538,1060809,6562526.944512228,2.678248827256247,3.159733493963326
16,63919.99999999997,579476.7644956857,1083112.132315405,14.56421069764447,1166000.000000001,6562526.944512228,2.146207583223862,3.737080485760774
16,65999.99999999996,579476.7644956857,1083112.132315405,14.70069362472783,871155.9999999993,6562526.944512228,2.913311784911667,4.617139150275374
16,91130.00000000006,579476.7644956857,1083112.132315405,12.92947741325082,32128.00000000001,6562526.944512228,29.37680901161388,41.73149561750176
16,96344.99999999999,579476.7644956857,1083112.132315405,13.00508771301337,30209.99999999997,6562526.944512228,29.12175494320815,44.38098282684866
16,115170.0000000001,579476.7644956857,1083112.132315405,13.86233689031577,32669.99999999999,6562526.944512228,25.40599136863246,41.03916410159466
16,150890,579476.7644956857,1083112.132315405,13.23616516506648,28350,6562526.944512228,27.69789854520647,47.29275101231382
16,118029.9999999999,579476.7644956857,1083112.132315405,14.69293987213081,1290677,6562526.944512228,4.38522805261035,2.596988811296507
16,80750.00000000003,579476.7644956857,1083112.132315405,12.66308601551891,16149.99999999999,6562526.944512228,20.8571579677347,62.26390826002002
16,79454.00000000004,579476.7644956857,1083112.132315405,13.07908002288797,18664.99999999999,6562526.944512228,71.29437662445181,71.83227919630849
