nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
25,1862995.000000001,1389511.290565234,3721747.710003665,16.45643899311212,9457514.999999991,19371304.50470698,.2983060932628802,1.065529972986405
25,133445.9999999999,1389511.290565234,3721747.710003665,15.22499249723916,2038986.000000001,19371304.50470698,8.082522739488939,1.729802458606374
25,690835.9999999998,1389511.290565234,3721747.710003665,16.91081297025393,16173428.00000001,19371304.50470698,1.557080254592509,.3426914897916307
25,437053.0000000003,1389511.290565234,3721747.710003665,16.62586021445607,11590746.00000001,19371304.50470698,1.957244600507271,.391240526374301
25,723431.9999999994,1389511.290565234,3721747.710003665,17.14710602556784,20910064,19371304.50470698,1.143294982238914,.2409668784961277
25,784673.9999999994,1389511.290565234,3721747.710003665,16.95345706890641,15500232,19371304.50470698,1.663379542546409,.2600545773113204
25,2421862,1389511.290565234,3721747.710003665,16.55555103653181,4943045.999999998,19371304.50470698,1.12506290898292,2.956079160214033
25,2426084.000000001,1389511.290565234,3721747.710003665,16.74925305955825,5617241.000000001,19371304.50470698,.8458627441137608,2.421884462199945
25,2153890.000000001,1389511.290565234,3721747.710003665,17.17906723360423,17053285.00000002,19371304.50470698,.1980480399635798,.7977529665593734
25,350951.0000000001,1389511.290565234,3721747.710003665,16.69354080508054,7355877.000000005,19371304.50470698,.2909939982047671,1.438459205828472
25,235004.0000000001,1389511.290565234,3721747.710003665,15.76520895112501,2190206,19371304.50470698,1.269195255624698,1.610370438152383
25,243555,1389511.290565234,3721747.710003665,16.76424073779764,8235104.000000004,19371304.50470698,.6561261722628363,.4894784912233531
25,464299.9999999997,1389511.290565234,3721747.710003665,14.37197624668573,1085281.000000001,19371304.50470698,2.139443992577631,3.714159080447736
25,493066,1389511.290565234,3721747.710003665,14.62398175326534,1125275,19371304.50470698,1.77767291680024,3.134383147109796
25,495904.9999999999,1389511.290565234,3721747.710003665,15.152750695054,2539830.000000002,19371304.50470698,.6796863898125389,1.388692548660333
25,27711088.00000003,1389511.290565234,3721747.710003665,19.90686990261958,332920762.9999995,19371304.50470698,.2495945481240707,.2361002413035274
25,29921671.99999999,1389511.290565234,3721747.710003665,19.97108332011145,351944088.0000001,19371304.50470698,.2620209727946703,.2262018364959754
25,16416673,1389511.290565234,3721747.710003665,20.1375068946246,437617691.9999999,19371304.50470698,.3152616691298567,.1358625776138963
25,32547285.00000002,1389511.290565234,3721747.710003665,20.44042124764963,568104791.9999994,19371304.50470698,.3224102659931392,.1082041934000408
25,37448170.00000002,1389511.290565234,3721747.710003665,20.42454690447571,585083778,19371304.50470698,.3058775069908209,.1067864974292703
25,92929.00000000001,1389511.290565234,3721747.710003665,15.27644730198645,2386625.999999998,19371304.50470698,1.814489699538865,2.533433986506938
25,606036.9999999999,1389511.290565234,3721747.710003665,16.90169308462298,18033936.99999998,19371304.50470698,.0930602927239379,.5587945495466972
25,391977,1389511.290565234,3721747.710003665,16.67918098715,14141019.99999998,19371304.50470698,.0677672148551113,.6413638572197526
