nic08_2d,Espend,Espend_gmean,Lspend_gmean,LogY,Mspend,Mspend_gmean,KM,LM
18,101986.0000000001,1093661.765197079,3942627.573084217,15.68044303859691,967158.0000000006,14824641.57648123,1.34803775407338,2.959947196485885
18,2179.000000000001,1093661.765197079,3942627.573084217,14.46522818059688,141700,14824641.57648123,9.773244761107291,11.54445654061457
18,2183619.999999999,1093661.765197079,3942627.573084217,17.21748010809427,13094838.99999999,14824641.57648123,7.955574115573329,.968154977811443
18,179271.9999999999,1093661.765197079,3942627.573084217,16.15003947086045,1205838,14824641.57648123,5.161216825907067,40.69824035579614
18,378318.0000000001,1093661.765197079,3942627.573084217,15.54932642281802,1005953.000000001,14824641.57648123,4.740987028269111,17.8878579912341
18,500748.0000000003,1093661.765197079,3942627.573084217,15.89687387684681,2853417,14824641.57648123,.1680986299505187,2.866474636909159
18,3666907.999999998,1093661.765197079,3942627.573084217,19.13821112338553,122255538.0000002,14824641.57648123,.8248353822673783,.1471863336764008
18,318372.0000000001,1093661.765197079,3942627.573084217,14.13402319643865,327977.0000000002,14824641.57648123,.2216701558627157,8.728467577479201
18,1411863.000000001,1093661.765197079,3942627.573084217,16.23271216736904,7330942.000000001,14824641.57648123,1.452739386060966,.5020720879474206
18,860183.9999999994,1093661.765197079,3942627.573084217,17.86060790658576,48214548,14824641.57648123,.1427270075768121,.1441963189237325
18,430192.9999999997,1093661.765197079,3942627.573084217,17.40572387233444,29477353.99999997,14824641.57648123,.2238916524283468,.2219805063649996
18,349323.9999999999,1093661.765197079,3942627.573084217,17.7152549285419,41301983.99999995,14824641.57648123,.136148352849065,.1584281754411688
18,449519.9999999999,1093661.765197079,3942627.573084217,17.80550585230438,46047268.99999994,14824641.57648123,.114449610920717,.1421017599810392
18,641093.9999999997,1093661.765197079,3942627.573084217,19.34263970502011,123416988.9999999,14824641.57648123,.6839410732140865,.7323196356883329
18,3428668.999999999,1093661.765197079,3942627.573084217,18.17004620449466,98853282.99999999,14824641.57648123,.9516639700032301,.4923106335396192
18,5448709.999999999,1093661.765197079,3942627.573084217,19.63033540093837,123420992.0000001,14824641.57648123,1.286413342352138,3.260539138950127
18,3125302,1093661.765197079,3942627.573084217,19.09373429287848,72459032.99999999,14824641.57648123,1.58958737552748,.586981153708361
18,5461527.000000001,1093661.765197079,3942627.573084217,19.28667965453419,90334794.00000009,14824641.57648123,2.740202206904641,.398392327320875
18,4206122.000000002,1093661.765197079,3942627.573084217,19.30457390432959,86152815.00000012,14824641.57648123,2.337952878208036,.3797553200798098
18,3970163,1093661.765197079,3942627.573084217,20.03567636169139,120855166,14824641.57648123,1.456818026169921,.2368733340417486
18,2389081.000000001,1093661.765197079,3942627.573084217,18.92902643723112,65161108.99999992,14824641.57648123,1.131364168373369,.5397508515978352
18,1481322.000000001,1093661.765197079,3942627.573084217,18.76412720404091,119622650.9999999,14824641.57648123,.1541341327571669,.1709385177190528
18,4857322.999999997,1093661.765197079,3942627.573084217,18.73731541066691,110736425.9999999,14824641.57648123,.6255221339176363,.3213010183908285
18,4555336.999999997,1093661.765197079,3942627.573084217,18.56455958287621,121061163,14824641.57648123,.3876002756427244,.2162013912660113
18,4869856,1093661.765197079,3942627.573084217,18.74790520858241,132337771,14824641.57648123,.4432096611165786,.2008689888076823
18,4867151.999999997,1093661.765197079,3942627.573084217,19.11947038087303,227406819.9999998,14824641.57648123,.2144119397680725,.1870308321752718
18,21710942.00000002,1093661.765197079,3942627.573084217,20.01529627970908,33676687.00000004,14824641.57648123,99.19902184455755,7.152688079688431
18,28698571.00000003,1093661.765197079,3942627.573084217,20.09317405699431,402273490.9999995,14824641.57648123,7.693751998093484,.5306796581347782
18,30828068.00000005,1093661.765197079,3942627.573084217,20.20620013264478,342397527.0000004,14824641.57648123,8.293157400055222,.6031760805924036
18,31025961.99999996,1093661.765197079,3942627.573084217,20.21151886720487,355598560.0000004,14824641.57648123,7.059061566282148,.6555385167539045
18,39539849.99999994,1093661.765197079,3942627.573084217,20.22904531717662,356738799,14824641.57648123,5.319980266385612,.6224906546050805
18,43692410.99999995,1093661.765197079,3942627.573084217,20.23399265506295,386237157,14824641.57648123,3.164592841235905,.5505954828024507
18,47320067.00000003,1093661.765197079,3942627.573084217,20.22389367119746,295211049.9999995,14824641.57648123,4.770268732197374,.7134408487416206
18,564866.0000000003,1093661.765197079,3942627.573084217,16.94704760679908,8699580.999999998,14824641.57648123,2.128584552130846,2.068415066180306
18,812183,1093661.765197079,3942627.573084217,17.09491338106035,13237722.99999999,14824641.57648123,1.257944708271466,2.255240816373239
18,1120269,1093661.765197079,3942627.573084217,17.70524672660138,35957773.99999997,14824641.57648123,.4932740024248528,.2388415320697188
18,1335785.999999999,1093661.765197079,3942627.573084217,18.4047436199625,72347228.00000004,14824641.57648123,.4940248412791638,.1978470143084747
18,5443192.999999999,1093661.765197079,3942627.573084217,18.89025147951315,123390507.0000001,14824641.57648123,.6842956299679186,.2220631039933659
18,5961106.999999998,1093661.765197079,3942627.573084217,18.98847759837396,132551729.9999998,14824641.57648123,.6228040067196141,.271506745477497
18,9246462.999999998,1093661.765197079,3942627.573084217,19.11104886149139,140118426,14824641.57648123,.9172659279267324,.262682179755676
18,13143179.99999999,1093661.765197079,3942627.573084217,19.49794495533141,213219108.0000002,14824641.57648123,.5531631184803477,.1802955814702097
18,16538398.99999999,1093661.765197079,3942627.573084217,19.83584665421919,318788048.9999999,14824641.57648123,.3426701349811078,.1141750806118304
18,19385270,1093661.765197079,3942627.573084217,19.8393976499731,306579535.9999996,14824641.57648123,.3114646527832136,.1360630999227218
